DATE,CPD_ID,SERIES_ID,SMILES,pIC50
2001-11-23,CPD_41,Pyrimidine_bisamide,O=C(NCc1ccc(F)c(C(F)(F)F)c1)c1cc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2)ncn1,4.0
2001-11-23,CPD_42,Pyrimidine_bisamide,O=C(NCc1ccc(Cl)c(C(F)(F)F)c1)c1cc(C(=O)NCc2ccc(Cl)c(C(F)(F)F)c2)ncn1,4.0
2001-11-23,CPD_43,Dialkylacid,O=C(O)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,5.0
2001-11-23,CPD_44,Tetrahydroisoquinoline,O=C(COc1ccc(Cl)cc1)Nc1ccc(-c2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,8.150514997831989
2001-11-23,CPD_45,Tetrahydroisoquinoline,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2cccnc2)cc1,8.0
2001-11-23,CPD_46,Pyrimidine_bisamide,O=C(NCc1cc(Cl)cc(Cl)c1)c1cc(C(=O)NCc2cc(Cl)cc(Cl)c2)ncn1,4.0
2001-11-23,CPD_47,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,4.0
2001-11-23,CPD_48,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1ccnc(C(=O)NCc2ccccc2)c1,4.0
2001-11-23,CPD_49,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)n1,4.0
2001-11-23,CPD_50,Pyrimidine_bisamide,COc1cccc([C@H](C)NC(=O)c2cc(C(=O)N[C@@H](C)c3cccc(OC)c3)ncn2)c1,4.0
2001-11-23,CPD_51,Pyrimidine_bisamide,Cc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(C)c(Cl)c3)ncn2)cc1Cl,4.0
2001-11-23,CPD_52,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2ccnc(C(=O)NCc3cccc(C)c3)c2)c1,4.0
2001-11-23,CPD_53,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cccc(C(=O)NCc3cccc(C)c3)n2)c1,4.0
2001-11-23,CPD_54,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cccc(C(=O)NCc3cccc(C)c3)c2)c1,4.0
2001-11-23,CPD_55,Pyrimidine_bisamide,Cc1cccc(CCNC(=O)c2cc(C(=O)NCCc3cccc(C)c3)ncn2)c1,4.0
2001-11-23,CPD_56,Pyrimidine_bisamide,Cc1ccccc1CCNC(=O)c1cc(C(=O)NCCc2ccccc2C)ncn1,4.0
2001-11-23,CPD_57,Pyrimidine_bisamide,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)ccc1F,4.0
2001-11-23,CPD_58,Dialkylacid,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,8.698970004336019
2001-11-23,CPD_59,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2ccnc(C(=O)NCc3ccc(OC)cc3)c2)cc1,4.0
2001-11-23,CPD_60,Pyrimidine_bisamide,O=C(NCc1ccc2c(c1)OCO2)c1cc(C(=O)NCc2ccc3c(c2)OCO3)ncn1,4.0
2001-11-23,CPD_61,Tetrahydroisoquinoline,CC(C)OC(=O)N1CCN(CCCCc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)CC1,6.698970004336019
2001-11-23,CPD_62,Pyrimidine_bisamide,O=C(NCc1cccc(Cl)c1)c1cccc(C(=O)NCc2cccc(Cl)c2)c1,4.0
2001-11-23,CPD_63,Pyrimidine_bisamide,O=C(NCc1cccc(Cl)c1)c1cccc(C(=O)NCc2cccc(Cl)c2)n1,4.0
2001-11-23,CPD_64,Pyrimidine_bisamide,O=C(NCc1cccc(Cl)c1)c1ccnc(C(=O)NCc2cccc(Cl)c2)c1,4.0
2001-11-23,CPD_65,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cccc(C(=O)NCc2ccc(F)cc2)c1,4.0
2001-11-23,CPD_66,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cccc(C(=O)NCc2ccc(F)cc2)n1,4.0
2001-11-23,CPD_67,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1ccnc(C(=O)NCc2ccc(F)cc2)c1,4.0
2001-11-23,CPD_68,Pyrimidine_bisamide,O=C(NCc1cccc(OC(F)(F)F)c1)c1cc(C(=O)NCc2cccc(OC(F)(F)F)c2)ncn1,4.0
2001-11-23,CPD_69,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(OC)c(OC)c3)ncn2)cc1OC,4.0
2001-11-23,CPD_70,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2cccc(C(=O)NCc3ccc(OC)cc3)n2)cc1,4.0
2002-02-26,CPD_71,Pyrimidine_bisamide,Cc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(C)c(F)c3)ncn2)cc1F,4.0
2002-02-26,CPD_72,Pyrimidine_bisamide,O=C(NCc1cccc(C(F)(F)F)c1)c1cc(C(=O)NCc2ccc(F)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_73,Pyrimidine_bisamide,O=C(NCc1ccc(OC(F)F)cc1)c1cc(C(=O)NCc2ccc(OC(F)F)cc2)ncn1,4.0
2002-02-26,CPD_74,Tetrahydroisoquinoline,N#Cc1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)c1,5.698970004336018
2002-02-26,CPD_75,Tetrahydroisoquinoline,N#Cc1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)c1,8.522878745280337
2002-02-26,CPD_76,Pyrimidine_bisamide,Cc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(C)c(C)c3)ncn2)cc1C,4.0
2002-02-26,CPD_77,Aminoacid,O=C(NO)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,8.540909210399413
2002-02-26,CPD_78,Tetrahydroisoquinoline,NC(=O)c1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,8.698970004336019
2002-02-26,CPD_79,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2cccc(F)c2)ncn1,4.0
2002-02-26,CPD_80,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ncn1,4.0
2002-02-26,CPD_81,Tetrahydroisoquinoline,NC(=O)c1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)cc1,7.0
2002-02-26,CPD_82,Pyrimidine_bisamide,O=C(NCc1ccc2c(c1)OCO2)c1ccnc(C(=O)NCc2ccc3c(c2)OCO3)c1,4.0
2002-02-26,CPD_83,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2ccc(F)c(F)c2)ncn1,4.0
2002-02-26,CPD_84,Pyrimidine_bisamide,O=C(NCc1cccc(C(F)(F)F)c1)c1cc(C(=O)NCc2ccc3c(c2)CCO3)ncn1,4.0
2002-02-26,CPD_85,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3ccc(F)cc3)ncn2)c1,4.0
2002-02-26,CPD_86,Tetrahydroisoquinoline,CC(C)S(=O)(=O)Nc1ccc(-c2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,7.698970004336018
2002-02-26,CPD_87,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2ccc(F)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_88,Pyrimidine_bisamide,N#Cc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(C#N)cc3)ncn2)cc1,4.0
2002-02-26,CPD_89,Pyrimidine_bisamide,O=C(NCc1cccnc1)c1cc(C(=O)NCc2ccc3c(c2)OCO3)ncn1,4.0
2002-02-26,CPD_90,Pyrimidine_bisamide,O=C(NCc1cccnc1)c1cc(C(=O)NCc2ccc3c(c2)CCO3)ncn1,4.0
2002-02-26,CPD_91,Pyrimidine_bisamide,O=C(NCc1cccnc1)c1cc(C(=O)NCc2ccc(F)c(Br)c2)ncn1,4.30102999566398
2002-02-26,CPD_92,Tetrahydroisoquinoline,CC(=O)Nc1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)c1,8.604848408495457
2002-02-26,CPD_93,Tetrahydroisoquinoline,N#Cc1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)cc1,7.522878745280337
2002-02-26,CPD_94,Tetrahydroisoquinoline,N#Cc1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,8.67778070526608
2002-02-26,CPD_95,Tetrahydroisoquinoline,CC(=O)Nc1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)c1,5.698970004336018
2002-02-26,CPD_96,Pyrimidine_bisamide,O=C(NCc1cccc(F)c1)c1cc(C(=O)NCc2cccc(Cl)c2)ncn1,4.0
2002-02-26,CPD_97,Pyrimidine_bisamide,O=C(NCc1cccc(F)c1)c1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ncn1,4.0
2002-02-26,CPD_98,Pyrimidine_bisamide,O=C(NCc1cccc(F)c1)c1cc(C(=O)NCc2ccc(F)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_99,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3ccccc3)ncn2)c1,4.0
2002-02-26,CPD_100,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3cccc(F)c3)ncn2)c1,4.0
2002-02-26,CPD_101,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3ccc4c(c3)CCO4)ncn2)c1,4.0
2002-02-26,CPD_102,Pyrimidine_bisamide,Cc1cc(CNC(=O)c2ccnc(C(=O)NCc3ccc(F)c(C)c3)c2)ccc1F,4.0
2002-02-26,CPD_103,Pyrimidine_bisamide,Cc1cccc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)c1,4.0
2002-02-26,CPD_104,Pyrimidine_bisamide,O=C(NCc1cccc(Cl)c1)c1cc(C(=O)NCc2ccc3c(c2)CCO3)ncn1,4.0
2002-02-26,CPD_105,Pyrimidine_bisamide,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccccc3)ncn2)ccc1F,4.0
2002-02-26,CPD_106,Pyrimidine_bisamide,O=C(NCc1ccc(OC(F)(F)F)cc1)c1cc(C(=O)NCc2ccc(OC(F)(F)F)cc2)ncn1,4.0
2002-02-26,CPD_107,Pyrimidine_bisamide,O=C(NCc1ccc(F)c(F)c1)c1cc(C(=O)NCc2ccc3c(c2)CCO3)ncn1,4.0
2002-02-26,CPD_108,Pyrimidine_bisamide,COc1cccc(CNC(=O)c2cc(C(=O)NCc3cccnc3)ncn2)c1,4.0
2002-02-26,CPD_109,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(-c2ccc(N3CCN(c4ccc(F)cc4)CC3)cc2)cc1,5.0
2002-02-26,CPD_110,Pyrimidine_bisamide,COc1cccc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)c1,4.0
2002-02-26,CPD_111,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cc(C(=O)NCc2ccc(F)c(F)c2)ncn1,4.0
2002-02-26,CPD_112,Pyrimidine_bisamide,COc1cc(CNC(=O)c2cc(C(=O)NCc3cc(OC)cc(OC)c3)ncn2)cc(OC)c1,4.0
2002-02-26,CPD_113,Pyrimidine_bisamide,COc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(OC)c3)ncn2)ccc1F,4.657577319177793
2002-02-26,CPD_114,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.22794026945527
2002-02-26,CPD_115,Pyrimidine_bisamide,O=C(NCc1cc(F)c(F)c(F)c1)c1cc(C(=O)NCc2cc(F)c(F)c(F)c2)ncn1,4.0
2002-02-26,CPD_116,Pyrimidine_bisamide,O=C(NCc1cc(F)cc(C(F)(F)F)c1)c1cc(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)ncn1,4.0
2002-02-26,CPD_117,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cc(C(=O)NCc2ccc(F)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_118,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(Cl)c3)ncn2)cc1,4.0
2002-02-26,CPD_119,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(OC)c(Cl)c3)ncn2)cc1Cl,4.0
2002-02-26,CPD_120,Pyrimidine_bisamide,O=C(NCc1ccc(C(F)(F)F)c(F)c1)c1cc(C(=O)NCc2ccc(C(F)(F)F)c(F)c2)ncn1,4.0
2002-02-26,CPD_121,Pyrimidine_bisamide,O=C(NCc1ccc(Cl)c(Cl)c1)c1cc(C(=O)NCc2ccc(Cl)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_122,Pyrimidine_bisamide,O=C(NCc1ccc(Cl)nc1)c1cc(C(=O)NCc2ccc(Cl)nc2)ncn1,4.0
2002-02-26,CPD_123,Pyrimidine_bisamide,O=C(NCc1ccc(F)c(Br)c1)c1cc(C(=O)NCc2ccc(F)c(Br)c2)ncn1,4.0
2002-02-26,CPD_124,Pyrimidine_bisamide,COc1ccc(CNC(=O)c2cc(C(=O)NCc3ccccc3)ncn2)cc1,4.0
2002-02-26,CPD_125,Pyrimidine_bisamide,O=C(NCc1ccc(F)c(Cl)c1)c1cc(C(=O)NCc2ccc3c(c2)CCO3)ncn1,4.0
2002-02-26,CPD_126,Pyrimidine_bisamide,O=C(NCc1ccc(F)c(F)c1)c1cc(C(=O)NCc2ccc(F)c(Cl)c2)ncn1,4.0
2002-02-26,CPD_127,Pyrimidine_bisamide,COc1cccc(CNC(=O)c2ccnc(C(=O)NCc3cccc(OC)c3)c2)c1,4.0
2002-02-26,CPD_128,Pyrimidine_bisamide,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc4c(c3)CCO4)ncn2)ccc1F,4.0
2002-02-26,CPD_129,Pyrimidine_bisamide,COc1cccc([C@@H](C)NC(=O)c2cc(C(=O)N[C@H](C)c3cccc(OC)c3)ncn2)c1,4.0
2002-02-26,CPD_130,Pyrimidine_bisamide,CN(C)c1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(N(C)C)cc3)ncn2)cc1,4.0
2002-02-26,CPD_131,Pyrimidine_bisamide,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(Br)c3)ncn2)ccc1F,4.0
2002-02-26,CPD_132,Pyrimidine_bisamide,CSc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(SC)cc3)ncn2)cc1,4.0
2002-02-26,CPD_133,Tetrahydroisoquinoline,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)CCc1ccc(-c2cccnc2)cc1,8.698970004336019
2002-02-26,CPD_134,Tetrahydroisoquinoline,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)CCc1ccc(-c2ccncc2)cc1,8.638272163982407
2002-02-26,CPD_135,Tetrahydroisoquinoline,O=C(O)[C@H]1Cc2ccccc2CN1S(=O)(=O)CCc1ccc(-c2ccncc2)cc1,7.698970004336018
2002-02-26,CPD_136,Tetrahydroisoquinoline,O=C(O)[C@H]1Cc2ccccc2CN1S(=O)(=O)CCc1ccc(-c2cccnc2)cc1,6.5228787452803365
2002-02-26,CPD_137,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cc(C(=O)NCc2cccnc2)ncn1,4.0
2002-02-26,CPD_138,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,6.0584199999657375
2002-02-26,CPD_139,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cc(C(=O)NCc2cccc(Cl)c2)ncn1,4.0
2002-02-26,CPD_140,Tetrahydroisoquinoline,CN(C)C(=O)c1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,8.522878745280337
2002-02-26,CPD_141,Tetrahydroisoquinoline,CN(C)C(=O)c1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)cc1,6.154901959985743
2002-02-26,CPD_142,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2cccc(Cl)c2)ncn1,4.0
2002-02-26,CPD_143,Tetrahydroisoquinoline,CN(C)C(=O)c1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)c1,8.154901959985743
2002-02-26,CPD_144,Tetrahydroisoquinoline,CN(C)C(=O)c1cccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)O)cc2)c1,5.154901959985742
2002-02-26,CPD_145,Pyrimidine_bisamide,O=C(NCc1ccc(F)cc1)c1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ncn1,4.0
2002-02-26,CPD_146,Tetrahydroisoquinoline,CS(=O)(=O)c1ccc(-c2ccc(CCS(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,8.638272163982407
2002-02-26,CPD_147,Pyrimidine_bisamide,O=C(NCc1ccccc1)c1cc(C(=O)NCc2ccc(F)cc2)ncn1,4.0
2002-06-05,CPD_148,Aminoacid,N#Cc1ccc(S(=O)(=O)N2[C@@H](C(=O)NO)C[C@H]3CCC[C@H]32)cc1,5.431798275933004
2002-06-05,CPD_149,Pyrimidine_bisamide,Nc1cccc(CNC(=O)c2cc(C(=O)NCc3cccc(N)c3)ncn2)c1,4.0
2002-06-05,CPD_150,Pyrimidine_bisamide,Nc1ccc(CNC(=O)c2cc(C(=O)NCc3ccc(N)cc3)ncn2)cc1,4.0
2002-06-05,CPD_151,Aminoacid,N#Cc1ccc(S(=O)(=O)N2[C@@H](C(=O)O)C[C@H]3CCC[C@H]32)cc1,4.0
2002-06-05,CPD_152,Pyrimidine_bisamide,O=C(NCc1ccc2c(c1)CCO2)c1ccnc(C(=O)NCc2ccc3c(c2)CCO3)c1,4.0
2002-06-05,CPD_153,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,4.0
2002-06-05,CPD_154,Thiophene_carboxylate,O=C(O)c1sccc1S(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,5.0
2002-06-05,CPD_155,Thiophene_carboxylate,O=C(NO)c1sccc1S(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,7.522878745280337
2002-06-05,CPD_156,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc2ccccc2c1,5.0
2002-06-05,CPD_157,Aminoacid,O=C(NO)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,5.376750709602098
2002-06-05,CPD_158,Pyrimidine_bisamide,CC(C)(C)OC(=O)Nc1cccc(CNC(=O)c2cc(C(=O)NCc3cccc(NC(=O)OC(C)(C)C)c3)ncn2)c1,4.0
2002-06-05,CPD_159,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,4.0
2002-06-05,CPD_160,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(CBr)cc1,4.0
2002-06-05,CPD_161,Aminoacid,O=C(O)[C@H]1C[C@H]2CCC[C@H]2N1S(=O)(=O)c1ccc(-c2ccc(N3CCCC3)cc2)cc1,7.522878745280337
2002-06-05,CPD_162,Aminoacid,CC(C)(C)c1ccc(S(=O)(=O)N2[C@@H](C(=O)O)C[C@H]3CCC[C@H]32)cc1,5.0
2002-06-05,CPD_163,Aminoacid,N#Cc1c(Cl)cccc1Oc1ccc(S(=O)(=O)N2[C@@H](C(=O)NO)C[C@H]3CCC[C@H]32)cc1,5.698970004336018
